TF_IDF_Vec
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22072749131897207, 0.0, 0.21700959099479666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22072749131897207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22072749131897207, 0.0, 0.0, 0.0, 0.0, 0.21628231506188872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22072749131897207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22072749131897207, 0.0, 0.40298060410845293, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22072749131897207, 0.0]"
"[0.0, 0.0, 0.0, 0.36122964133603097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4240527072400182, 0.0, 0.0, 0.0, 0.41062484667249255, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4240527072400182, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4172261059661265, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35807240219446457, 0.0, 0.0, 0.33742748857566696, 0.3465735902799726, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35107836901129247, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3379136337915208, 0.0, 0.0, 0.0, 0.0, 0.0, 0.35807240219446457, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22072749131897207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6120662485579663, 0.0, 0.0, 0.22072749131897207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22072749131897207, 0.0, 0.0, 0.4240527072400182, 0.0, 0.22072749131897207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.22072749131897207, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.15051235055667955, 0.0, 0.0, 0.0, 0.0904206629144986, 0.0, 0.0, 0.0, 0.0904206629144986, 0.25815711333598496, 0.09424012910307461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09424012910307461, 0.17109368611353853, 0.09424012910307461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09103341905573592, 0.0, 0.0, 0.09424012910307461, 0.0904206629144986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08692210540960968, 0.0, 0.0, 0.0, 0.09127151494171254, 0.0, 0.0, 0.09424012910307461, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09424012910307461, 0.09424012910307461, 0.0, 0.0, 0.09424012910307461, 0.0, 0.0, 0.0, 0.0, 0.17949533908147974, 0.0, 0.0, 0.0, 0.09127151494171254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.0, 0.09030741033400774, 0.0, 0.1126897464412307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1126897464412307, 0.1126897464412307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20661963149298154, 0.1126897464412307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21700959099479666, 0.0, 0.0, 0.1126897464412307, 0.0, 0.1126897464412307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1126897464412307, 0.0, 0.0, 0.0, 0.1126897464412307, 0.0, 0.0, 0.10074515102711323, 0.22072749131897207, 0.0, 0.0, 0.0, 0.10137409013745624, 0.11036374565948603, 0.0, 0.0, 0.0, 0.1126897464412307, 0.0, 0.0, 0.0, 0.1126897464412307]"
"[0.0, 0.0, 0.0, 0.3010247011133591, 0.0, 0.0, 0.0, 0.0, 0.35807240219446457, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1732867951399863, 0.0, 0.0, 0.0, 0.0, 0.0, 0.34436605248830254, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18206683811147184, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18521186544337578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18521186544337578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1679085850451887, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18521186544337578, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.17142131698771723, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17142131698771723, 0.0, 0.0, 0.0, 0.3114715279160003, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17142131698771723, 0.0, 0.332228346054365, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.17142131698771723, 0.0, 0.17142131698771723, 0.17142131698771723, 0.0, 0.16850125835393084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16568800530598132, 0.0, 0.0, 0.0, 0.16850125835393084, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.0, 0.0, 0.30986481433850327, 0.2580211723828792, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.29503670095541135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30986481433850327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30986481433850327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.30986481433850327, 0.0, 0.30986481433850327, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[0.1126897464412307, 0.0, 0.0, 0.0, 0.1126897464412307, 0.0, 0.1126897464412307, 0.21700959099479666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1126897464412307, 0.0, 0.0, 0.0, 0.1126897464412307, 0.0, 0.32442347259283305, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1126897464412307, 0.0, 0.0, 0.10814115753094436, 0.1126897464412307, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.10532351070338775, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1126897464412307, 0.1126897464412307, 0.0, 0.20274818027491248, 0.11036374565948603, 0.0, 0.0, 0.1126897464412307, 0.0, 0.0, 0.0, 0.0, 0.0]"
